timestamp,open,high,low,close,volume
2021-06-26 00:13:00+00:00,2.18e-06,2.2e-06,2.18e-06,2.19e-06,11321.0
2021-06-26 00:14:00+00:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,13359.0
2021-06-26 00:15:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,6512.0
2021-06-26 00:16:00+00:00,2.2e-06,2.2e-06,2.19e-06,2.19e-06,23009.0
2021-06-26 00:17:00+00:00,2.19e-06,2.21e-06,2.19e-06,2.21e-06,40139.0
2021-06-26 00:18:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.2e-06,10334.0
2021-06-26 00:19:00+00:00,2.2e-06,2.21e-06,2.2e-06,2.21e-06,141226.0
2021-06-26 00:20:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.22e-06,9736.0
2021-06-26 00:21:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.21e-06,15322.0
2021-06-26 00:22:00+00:00,2.2e-06,2.22e-06,2.2e-06,2.21e-06,30750.0
2021-06-26 00:23:00+00:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,11562.0
2021-06-26 00:24:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.21e-06,35811.0
2021-06-26 00:25:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.21e-06,49965.0
2021-06-26 00:26:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,39309.0
2021-06-26 00:27:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.21e-06,36764.0
2021-06-26 00:28:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,14151.0
2021-06-26 00:29:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,11652.0
2021-06-26 00:30:00+00:00,2.21e-06,2.23e-06,2.21e-06,2.23e-06,136391.0
2021-06-26 00:31:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.21e-06,28476.0
2021-06-26 00:32:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,16342.0
2021-06-26 00:33:00+00:00,2.22e-06,2.22e-06,2.2e-06,2.21e-06,170505.0
2021-06-26 00:34:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.21e-06,91252.0
2021-06-26 00:35:00+00:00,2.22e-06,2.23e-06,2.21e-06,2.23e-06,51596.0
2021-06-26 00:36:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.21e-06,38560.0
2021-06-26 00:37:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,0.0
2021-06-26 00:38:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.21e-06,28541.0
2021-06-26 00:39:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,72857.0
2021-06-26 00:40:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,20484.0
2021-06-26 00:41:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,20117.0
2021-06-26 00:42:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.22e-06,72003.0
2021-06-26 00:43:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.23e-06,26374.0
2021-06-26 00:44:00+00:00,2.23e-06,2.23e-06,2.22e-06,2.23e-06,58330.0
2021-06-26 00:45:00+00:00,2.24e-06,2.24e-06,2.23e-06,2.24e-06,24538.0
2021-06-26 00:46:00+00:00,2.23e-06,2.24e-06,2.22e-06,2.22e-06,20621.0
2021-06-26 00:47:00+00:00,2.23e-06,2.24e-06,2.22e-06,2.22e-06,11424.0
2021-06-26 00:48:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.23e-06,16009.0
2021-06-26 00:49:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,3086.0
2021-06-26 00:50:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.23e-06,9704.0
2021-06-26 00:51:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,23424.0
2021-06-26 00:52:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,19728.0
2021-06-26 00:53:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.23e-06,21404.0
2021-06-26 00:54:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,7164.0
2021-06-26 00:55:00+00:00,2.22e-06,2.23e-06,2.22e-06,2.23e-06,23387.0
2021-06-26 00:56:00+00:00,2.23e-06,2.23e-06,2.23e-06,2.23e-06,0.0
2021-06-26 00:57:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.22e-06,19325.0
2021-06-26 00:58:00+00:00,2.22e-06,2.23e-06,2.21e-06,2.22e-06,43080.0
2021-06-26 00:59:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,22221.0
2021-06-26 01:00:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.21e-06,27114.0
2021-06-26 01:01:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.21e-06,19114.0
2021-06-26 01:02:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.22e-06,10537.0
2021-06-26 01:03:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.22e-06,21192.0
2021-06-26 01:04:00+00:00,2.22e-06,2.22e-06,2.22e-06,2.22e-06,0.0
2021-06-26 01:05:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,25161.0
2021-06-26 01:06:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,11994.0
2021-06-26 01:07:00+00:00,2.22e-06,2.22e-06,2.21e-06,2.21e-06,9388.0
2021-06-26 01:08:00+00:00,2.21e-06,2.21e-06,2.21e-06,2.21e-06,21187.0
2021-06-26 01:09:00+00:00,2.21e-06,2.22e-06,2.21e-06,2.21e-06,13916.0
2021-06-26 01:10:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.2e-06,5311.0
2021-06-26 01:11:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.2e-06,17728.0
2021-06-26 01:12:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.2e-06,8389.0
2021-06-26 01:13:00+00:00,2.2e-06,2.21e-06,2.2e-06,2.21e-06,6672.0
2021-06-26 01:14:00+00:00,2.2e-06,2.21e-06,2.2e-06,2.21e-06,86480.0
2021-06-26 01:15:00+00:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,5687.0
2021-06-26 01:16:00+00:00,2.21e-06,2.21e-06,2.2e-06,2.21e-06,27087.0
2021-06-26 01:17:00+00:00,2.2e-06,2.21e-06,2.2e-06,2.21e-06,21123.0
2021-06-26 01:18:00+00:00,2.2e-06,2.2e-06,2.19e-06,2.19e-06,40224.0
2021-06-26 01:19:00+00:00,2.19e-06,2.21e-06,2.19e-06,2.19e-06,20032.0
2021-06-26 01:20:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,9740.0
2021-06-26 01:21:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,6310.0
2021-06-26 01:22:00+00:00,2.19e-06,2.2e-06,2.19e-06,2.2e-06,8427.0
2021-06-26 01:23:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,27808.0
2021-06-26 01:24:00+00:00,2.19e-06,2.19e-06,2.18e-06,2.18e-06,76677.0
2021-06-26 01:25:00+00:00,2.18e-06,2.19e-06,2.18e-06,2.19e-06,9444.0
2021-06-26 01:26:00+00:00,2.18e-06,2.18e-06,2.18e-06,2.18e-06,13011.0
2021-06-26 01:27:00+00:00,2.18e-06,2.19e-06,2.18e-06,2.18e-06,28067.0
2021-06-26 01:28:00+00:00,2.18e-06,2.18e-06,2.17e-06,2.18e-06,21153.0
2021-06-26 01:29:00+00:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,18512.0
2021-06-26 01:30:00+00:00,2.17e-06,2.18e-06,2.17e-06,2.17e-06,23495.0
2021-06-26 01:31:00+00:00,2.18e-06,2.18e-06,2.17e-06,2.17e-06,3970.0
2021-06-26 01:32:00+00:00,2.17e-06,2.17e-06,2.16e-06,2.17e-06,248065.0
2021-06-26 01:33:00+00:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,4774.0
2021-06-26 01:34:00+00:00,2.17e-06,2.17e-06,2.15e-06,2.15e-06,35387.0
2021-06-26 01:35:00+00:00,2.16e-06,2.17e-06,2.16e-06,2.17e-06,38255.0
2021-06-26 01:36:00+00:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,8946.0
2021-06-26 01:37:00+00:00,2.17e-06,2.17e-06,2.15e-06,2.16e-06,36377.0
2021-06-26 01:38:00+00:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,0.0
2021-06-26 01:39:00+00:00,2.16e-06,2.17e-06,2.16e-06,2.16e-06,5831.0
2021-06-26 01:40:00+00:00,2.16e-06,2.16e-06,2.15e-06,2.16e-06,111770.0
2021-06-26 01:41:00+00:00,2.16e-06,2.16e-06,2.15e-06,2.16e-06,42057.0
2021-06-26 01:42:00+00:00,2.17e-06,2.17e-06,2.15e-06,2.15e-06,19593.0
2021-06-26 01:43:00+00:00,2.15e-06,2.16e-06,2.15e-06,2.15e-06,53449.0
2021-06-26 01:44:00+00:00,2.16e-06,2.16e-06,2.15e-06,2.16e-06,13432.0
2021-06-26 01:45:00+00:00,2.15e-06,2.16e-06,2.15e-06,2.16e-06,87957.0
2021-06-26 01:46:00+00:00,2.15e-06,2.16e-06,2.15e-06,2.16e-06,29554.0
2021-06-26 01:47:00+00:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,10159.0
2021-06-26 01:48:00+00:00,2.16e-06,2.17e-06,2.16e-06,2.16e-06,25432.0
2021-06-26 01:49:00+00:00,2.17e-06,2.17e-06,2.16e-06,2.16e-06,16228.0
2021-06-26 01:50:00+00:00,2.16e-06,2.17e-06,2.16e-06,2.17e-06,17150.0
2021-06-26 01:51:00+00:00,2.17e-06,2.17e-06,2.16e-06,2.16e-06,33571.0
2021-06-26 01:52:00+00:00,2.16e-06,2.16e-06,2.16e-06,2.16e-06,6485.0
2021-06-26 01:53:00+00:00,2.16e-06,2.17e-06,2.16e-06,2.17e-06,9211.0
2021-06-26 01:54:00+00:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,45546.0
2021-06-26 01:55:00+00:00,2.18e-06,2.18e-06,2.16e-06,2.18e-06,52250.0
2021-06-26 01:56:00+00:00,2.17e-06,2.17e-06,2.17e-06,2.17e-06,4722.0
2021-06-26 01:57:00+00:00,2.17e-06,2.18e-06,2.17e-06,2.18e-06,3851.0
2021-06-26 01:58:00+00:00,2.17e-06,2.19e-06,2.17e-06,2.19e-06,100204.0
2021-06-26 01:59:00+00:00,2.18e-06,2.19e-06,2.18e-06,2.18e-06,19340.0
2021-06-26 02:00:00+00:00,2.18e-06,2.18e-06,2.18e-06,2.18e-06,14159.0
2021-06-26 02:01:00+00:00,2.19e-06,2.19e-06,2.18e-06,2.18e-06,9992.0
2021-06-26 02:02:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,3565.0
2021-06-26 02:03:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,79080.0
2021-06-26 02:04:00+00:00,2.19e-06,2.2e-06,2.19e-06,2.2e-06,163.0
2021-06-26 02:05:00+00:00,2.2e-06,2.2e-06,2.2e-06,2.2e-06,0.0
2021-06-26 02:06:00+00:00,2.2e-06,2.2e-06,2.19e-06,2.2e-06,7572.0
2021-06-26 02:07:00+00:00,2.19e-06,2.19e-06,2.19e-06,2.19e-06,3723.0
2021-06-26 02:08:00+00:00,2.19e-06,2.2e-06,2.19e-06,2.2e-06,28261.0
